bellis_perennis_UT;Start;;
natrium_brom_D1_30;tumor_gleich;;
apis_C1_30;tumor_gleich;sykose_staerker;
colocynthis_C1_30;tumor_kleiner;;psora_staerker
natrium_brom_D1_30;tumor_kleiner;;psora_schwaecher
ende;tumor_weg;;
