thuja_C1_30;Start;;;;
hekla_lava_C1_30;tumor_gleich;syphilinie_schwaecher;sykose_schwaecher;psora_schwaecher;
psorinum_C1_30;tumor_kleiner;syphilinie_schwaecher;sykose_schwaecher;;
thuja_C1_30;tumor_kleiner;syphilinie_schwaecher;sykose_schwaecher;psora_staerker;
condurango_C1_30;tumor_kleiner;syphilinie_schwaecher;sykose_staerker;psora_staerker;schmerzen_staerker
nosoden_+_silicea_C1_30_+_thuja_C1_30_+_condurango_C1_30;tumor_kleiner;;;psora_schwaecher;schmerzen_schwaecher
ende;tumor_weg;;;;
