medorrhinum_C100_10000;Start;;
medorrhinum_C100_10000;tumor_gleich;syphilinie_schwaecher;
bellis_perennis_C1_30;tumor_gleich;;
syphilinum_C100_10000;tumor_kleiner;;
medorrhinum_C100_10000;tumor_kleiner;syphilinie_staerker;
lapis_albus_C1_30;tumor_gleich;syphilinie_staerker;
lapis_albus_C1_30;tumor_kleiner;;
lapis_albus_C1_30;tumor_gleich;;
lapis_albus_C1_30;tumor_kleiner;;sykose_staerker
lapis_albus_C1_30;tumor_weg;;
ende;tumor_weg;;
