thuja_C1_30;Start;;
bellis_perennis_C1_30;tumor_gleich;;
variolinum_C1_30;tumor_gleich;schmerzen_staerker;
psorinum_C1_30;tumor_gleich;;
variolinum_C1_30;tumor_gleich;schmerzen_staerker;sykose_staerker
medorrhinum_C100_10000;tumor_gleich;;
ende;tumor_weg;;
